ID,LACT,DIMatSample,DIMatBreeding,DateofBreeding,ReasonBred,Milking.Shift,Fat...D,CU.Protein,CU.Lactose,Tot.Solids,SNF,NPN.CU,Denovo.FA,Mixed.FA,Performed.FA,DeNovo.Cal.Rel.,Mixed.Cal.Rel..,Preformed.Cal.Rel..,mChainL,mUnsat,PalmiticAcid,StearicAcid,OleicAcid,C181T10,C181T11,SatFAmasspermass,MonoFAmasspermass,PolyFAsmasspermass,FreeFA,CisFAmasspermass,TransFAmasspermass,CitricAcid,BHB,Acetone,Blood.NEFA..ueq.L.,Conductivity,preg
2578,1,48,60,3/21/16,NoneListed,M1,3.4546,3.2258,4.6886,12.433,8.986,12.9,0.73,1.28,1.28,22.11,38.92,38.97,14.66,0.29,1.25,0.33,0.78,0.005,-0.005,2.31,0.88,0.11,0.9,0.95,0.02,1751,0.12,0.21,306.21,6.72,FALSE
2578,1,56,60,3/21/16,NoneListed,M1,2.5884,3.0673,4.6934,11.395,8.808,9.7,0.55,0.86,1.12,21.82,33.8,44.38,14.66,0.31,0.86,0.27,0.6,0.004,-0.014,1.7,0.68,0.11,0.7,0.74,0.02,1761,0.12,0.23,378.7,6.8,FALSE
2578,1,62,60,3/21/16,NoneListed,M1,3.5581,3.0841,4.8328,12.543,8.992,11.8,0.82,1.18,1.56,22.93,33.21,43.85,14.49,0.29,1.2,0.37,0.74,0.009,0,2.39,0.9,0.14,0.5,0.96,0.05,2015,0.15,0.28,448.14,6.39,FALSE
2579,1,56,74,3/20/16,Lut2,M1,3.489,3.1112,4.7174,12.375,8.89,12.7,0.76,1.23,1.33,22.83,37.08,40.09,14.54,0.3,1.21,0.35,0.73,0.022,0.039,2.32,0.92,0.11,1,0.89,0.1,2202,0.15,0.19,429.19,6.61,FALSE
2579,1,63,74,3/20/16,Lut2,M1,3.3842,3.0912,4.773,12.304,8.925,11.6,0.72,1.25,1.24,22.53,38.97,38.51,14.64,0.3,1.22,0.31,0.72,0.021,0.031,2.24,0.9,0.11,1.1,0.89,0.08,2079,0.13,0.17,391.28,6.56,FALSE
2579,1,71,74,3/20/16,Lut2,M1,4.0826,3.1368,4.7705,13.055,8.979,11.4,0.92,1.31,1.85,22.56,32.12,45.32,14.45,0.29,1.31,0.49,0.73,0.039,0.067,2.73,1.05,0.17,0.7,0.96,0.17,2520,0.2,0.28,596.21,6.27,FALSE
2579,1,77,74,3/20/16,Lut2,M1,3.7586,3.1805,4.7663,12.782,9.03,11.1,0.84,1.23,1.63,22.76,33.11,44.14,14.5,0.3,1.24,0.41,0.75,0.027,0.05,2.49,1,0.15,0.6,0.96,0.12,2391,0.21,0.29,543.96,6.26,FALSE
2584,1,93,109,4/29/16,SCRHeat,M1,4.0787,2.8846,4.8102,12.833,8.754,11.1,1,1.34,1.75,24.49,32.75,42.76,14.24,0.26,1.37,0.49,0.71,0.016,0.045,2.85,0.93,0.15,0.6,0.93,0.1,1960,0.21,0.27,295.11,6.25,TRUE
2584,1,107,109,4/29/16,SCRHeat,M1,3.9414,2.9295,4.7851,12.725,8.784,14.6,0.88,1.44,1.44,23.39,38.26,38.35,14.51,0.28,1.45,0.36,0.81,0.011,0.038,2.67,0.99,0.12,0.9,1.01,0.07,1627,0.13,0.16,273.97,6.43,TRUE
2585,1,58,73,4/7/16,Lut2,M1,3.3572,2.9,4.7732,12.084,8.725,8.9,0.72,1.08,1.51,21.72,32.74,45.54,14.5,0.31,1.1,0.37,0.75,0.015,0.031,2.19,0.92,0.14,0.6,0.96,0.07,1579,0.11,0.17,475.52,6.7,FALSE
2585,1,65,73,4/7/16,Lut2,M1,3.927,2.64925,4.75735,12.3745,8.4385,6.5,0.855,1.35,1.685,22.05,34.625,43.33,14.46,0.28,1.35,0.44,0.81,0.016,0.027,2.63,1,0.14,0.6,1.04,0.07,1488,0.11,0.18,346.12,6.735,FALSE
2585,1,72,73,4/7/16,Lut2,M1,3.96595,2.89865,4.7143,12.637,8.6685,12.75,0.895,1.34,1.655,23.015,34.51,42.475,14.425,0.285,1.36,0.42,0.79,0.015,0.043,2.67,1,0.15,0.4,1.02,0.08,1555,0.12,0.205,417.89,6.57,FALSE
2585,1,79,73,4/7/16,Lut2,M1,3.6996,2.7974,4.7215,12.267,8.562,12,0.84,1.16,1.67,22.89,31.72,45.4,14.31,0.28,1.2,0.46,0.75,0.008,0.045,2.51,0.91,0.14,0.9,0.95,0.07,1562,0.16,0.23,405.86,6.57,FALSE
2586,1,57,74,4/23/16,Lut2,M1,5.03715,2.33425,4.7891,13.19,8.1355,14.4,0.975,1.495,2.56,19.355,29.7,50.95,14.5,0.32,1.5,0.63,1.17,0.029,0.088,3.13,1.5,0.23,0.6,1.5,0.16,1926,0.19,0.29,697.45,6.12,TRUE
2586,1,64,74,4/23/16,Lut2,M1,3.4041,2.3362,4.8662,11.622,8.202,7.8,0.7,1.07,1.6,20.61,31.85,47.54,14.54,0.31,1.09,0.41,0.8,0.01,0.038,2.19,0.97,0.13,1.3,1,0.07,1618,0.11,0.14,354.48,6.54,TRUE
2586,1,78,74,4/23/16,Lut2,M1,3.289,2.5563,4.7796,11.66,8.361,12.7,0.7,1.18,1.26,22.23,37.64,40.14,14.54,0.29,1.19,0.3,0.75,0.005,0.028,2.17,0.88,0.1,1.6,0.92,0.04,1480,0.08,0.11,272.83,6.72,TRUE
2587,1,35,55,3/15/16,SCRHeat,M1,4.4312,3.2338,4.9566,13.698,9.284,8.7,0.98,1.8,1.52,22.72,41.92,35.36,14.34,0.25,1.74,0.44,0.82,0.021,0.032,3.1,1.05,0.1,0.8,1.05,0.06,1776,0.08,0.1,293.68,5.98,FALSE
2587,1,42,55,3/15/16,SCRHeat,M1,4.0595,3.3244,4.8048,13.267,9.222,10.9,0.98,1.75,1.18,25.01,44.73,30.26,14.28,0.24,1.68,0.3,0.7,0.018,0.014,2.89,0.91,0.09,1.3,0.92,0.04,1625,0.04,0.06,207.55,6.16,FALSE
2587,1,49,55,3/15/16,SCRHeat,M1,4.5886,3.3854,4.8034,13.865,9.293,10,1.05,1.9,1.43,24.05,43.33,32.62,14.33,0.24,1.83,0.39,0.86,0.016,0.024,3.22,1.07,0.1,0.7,1.09,0.04,1637,0.07,0.09,209.66,6.04,FALSE
2587,1,57,55,3/15/16,SCRHeat,M1,4.2152,3.5103,4.9475,13.767,9.578,10.1,0.98,1.59,1.59,23.48,38.29,38.23,14.29,0.26,1.54,0.42,0.74,0.029,0.041,2.91,1.01,0.14,0.9,0.99,0.1,1849,0.1,0.15,499.31,6.07,FALSE
2588,1,41,59,4/10/16,NoneListed,M1,3.2356,3.1568,4.9363,12.4,9.176,12.1,0.69,1.05,1.51,21.15,32.34,46.51,14.6,0.31,1.07,0.39,0.67,0.025,0.043,2.12,0.9,0.13,0.7,0.85,0.11,2249,0.11,0.16,534.83,6.28,FALSE
2588,1,48,59,4/10/16,NoneListed,M1,3.5674,2.81145,5.0321,12.4625,8.8985,9.9,0.765,1.18,1.67,21.265,32.515,46.22,14.59,0.305,1.19,0.42,0.7,0.035,0.046,2.36,0.98,0.15,0.8,0.93,0.13,2080,0.095,0.15,547.005,6.21,FALSE
2588,1,55,59,4/10/16,NoneListed,M1,3.92235,2.8958,4.92315,12.8005,8.8815,14.45,0.945,1.395,1.61,23.935,35.385,40.68,14.4,0.28,1.39,0.37,0.65,0.038,0.061,2.66,0.97,0.16,0.2,0.9,0.15,2043,0.1,0.15,501.94,6.105,FALSE
2588,1,62,59,4/10/16,NoneListed,M1,3.9704,2.8152,4.9655,12.806,8.837,9.2,0.85,1.29,1.94,20.73,31.66,47.61,14.6,0.29,1.31,0.51,0.75,0.035,0.054,2.64,1.05,0.16,1.4,0.98,0.15,2204,0.13,0.2,480.74,5.96,FALSE
2589,1,45,63,5/28/16,TimeBred,M1,3.7122,2.8868,4.8535,12.517,8.806,12.3,0.84,1.3,1.37,23.88,37.11,39,14.3,0.28,1.31,0.33,0.81,0.014,0.034,2.47,0.99,0.12,0.9,1.01,0.06,2053,0.15,0.14,321.75,6.12,FALSE
2589,1,53,63,5/28/16,TimeBred,M1,3.5373,2.5849,4.8525,12.016,8.471,10.1,0.84,1.27,1.28,24.71,37.56,37.73,14.4,0.32,1.27,0.28,0.74,0.013,0.036,2.36,0.94,0.12,0.5,0.96,0.06,1742,0.1,0.08,272.41,6.14,FALSE
2589,1,60,63,5/28/16,TimeBred,M1,3.5864,2.8084,4.922,12.396,8.807,11.6,0.85,1.36,1.17,25.15,40.32,34.53,14.39,0.3,1.35,0.27,0.74,0.008,0.028,2.45,0.91,0.09,0.6,0.94,0.04,1745,0.12,0.11,242.13,6.26,FALSE
2589,1,67,63,5/28/16,TimeBred,M1,3.7877,2.8456,4.9505,12.667,8.879,13.4,0.83,1.42,1.29,23.3,40.2,36.49,14.56,0.31,1.42,0.32,0.83,0.01,0.034,2.55,1,0.1,0.8,1.02,0.05,1886,0.14,0.15,269.62,6.1,FALSE
2590,1,55,73,4/17/16,Lut2,M1,3.30855,2.7677,4.8627,11.9835,8.6725,10.95,0.665,1.095,1.545,20.14,33.15,46.71,14.61,0.305,1.12,0.38,0.72,0.015,0.039,2.17,0.9,0.13,0.9,0.91,0.08,1666,0.075,0.145,490.715,6.605,TRUE
2590,1,62,73,4/17/16,Lut2,M1,2.8911,2.67395,4.88665,11.486,8.59,12.05,0.655,1.095,1.065,23.21,38.89,37.9,14.465,0.29,1.1,0.25,0.57,0.01,0.021,1.99,0.7,0.1,0.6,0.74,0.04,1488,0.035,0.06,295.995,6.735,TRUE
2590,1,69,73,4/17/16,Lut2,M1,3.8047,2.7954,4.821,12.472,8.664,14.6,0.84,1.3,1.69,22.08,33.85,44.07,14.42,0.27,1.32,0.45,0.71,0.018,0.05,2.61,0.91,0.14,0.6,0.91,0.09,1703,0.11,0.16,400.6,6.69,TRUE
2591,1,45,63,7/17/16,Lut2,M1,4.101,2.6767,4.9075,12.759,8.653,10.8,0.92,1.46,1.58,23.31,36.77,39.91,14.45,0.3,1.48,0.4,0.91,0.007,0.038,2.76,1.08,0.11,1.2,1.12,0.05,1663,0.09,0.11,373.28,6.33,FALSE
2591,1,52,63,7/17/16,Lut2,M1,4.1335,2.6395,4.9924,12.838,8.701,11.3,0.93,1.44,1.62,23.29,36.1,40.61,14.45,0.31,1.46,0.4,0.93,0.005,0.039,2.76,1.1,0.13,1.3,1.15,0.05,1597,0.09,0.11,370.51,6.23,FALSE
2591,1,59,63,7/17/16,Lut2,M1,3.9305,2.6188,4.9568,12.575,8.639,10.9,0.89,1.35,1.56,23.32,35.49,41.18,14.46,0.31,1.37,0.39,0.88,0.006,0.04,2.62,1.04,0.13,1.2,1.09,0.05,1647,0.11,0.13,417.52,6.3,FALSE
2591,1,60,63,7/17/16,Lut2,M1,4.1395,2.6342,4.8749,12.72,8.573,12.2,0.92,1.35,1.74,22.83,33.74,43.43,14.53,0.32,1.38,0.41,0.96,0.009,0.046,2.7,1.14,0.16,1.4,1.19,0.07,1668,0.12,0.15,430,6.32,FALSE
2591,1,61,63,7/17/16,Lut2,M1,4.0366,2.7534,4.8736,12.742,8.702,15.6,0.84,1.32,1.71,21.77,34.14,44.09,14.6,0.33,1.35,0.42,0.97,0.008,0.052,2.6,1.15,0.14,1.3,1.18,0.08,1943,0.13,0.18,500.17,6.33,FALSE
2591,1,62,63,7/17/16,Lut2,M1,4.0121,2.6889,4.9511,12.726,8.711,12.7,0.93,1.39,1.56,23.97,35.85,40.18,14.39,0.3,1.42,0.4,0.85,0.009,0.037,2.72,1.02,0.12,1.2,1.06,0.06,1819,0.13,0.16,381.13,6.36,FALSE
2591,1,63,63,7/17/16,Lut2,M1,4.5603,2.4136,4.8204,12.853,8.276,15.1,0.89,1.5,2.03,20.22,34,45.78,14.75,0.34,1.52,0.46,1.14,0.015,0.065,2.86,1.38,0.16,1.4,1.4,0.11,1878,0.11,0.14,414.32,6.33,FALSE
2591,1,64,63,7/17/16,Lut2,M1,4.3431,2.71,4.8378,12.969,8.62,12.1,0.92,1.45,1.82,22.03,34.48,43.49,14.57,0.32,1.48,0.46,1.01,0.009,0.05,2.84,1.19,0.14,1.1,1.22,0.08,1925,0.16,0.19,415.24,6.5,FALSE
2591,1,65,63,7/17/16,Lut2,M1,3.7009,2.5642,4.8394,12.166,8.454,12.6,0.8,1.28,1.46,22.65,36.13,41.22,14.54,0.32,1.3,0.36,0.87,0.005,0.043,2.43,1.02,0.11,1,1.06,0.05,1771,0.08,0.1,340.11,6.62,FALSE
2592,1,42,57,4/28/16,SCRHeat,M1,3.8163,2.8777,4.7511,12.501,8.682,12,0.86,1.28,1.69,22.38,33.48,44.14,14.34,0.27,1.31,0.47,0.72,0.01,0.046,2.62,0.91,0.14,0.3,0.94,0.07,1324,0.1,0.17,363.86,6.67,TRUE
2592,1,56,57,4/28/16,SCRHeat,M1,4.0819,2.8666,4.8234,12.838,8.756,10.9,0.94,1.56,1.44,23.83,39.64,36.54,14.29,0.25,1.56,0.39,0.77,0.011,0.033,2.85,0.95,0.1,0.8,0.97,0.05,1432,0.09,0.12,245.72,6.64,TRUE
2593,1,44,55,5/21/16,SCRHeat,M1,3.5116,2.755,4.8707,12.19,8.676,7.1,0.73,1.24,1.35,22.01,37.47,40.52,14.52,0.3,1.25,0.32,0.84,0.01,0.023,2.28,1,0.1,1.6,1.03,0.04,1607,0.07,0.08,367.78,6.3,FALSE
2593,1,52,55,5/21/16,SCRHeat,M1,3.3285,2.7992,4.8961,12.078,8.749,9.1,0.73,1.18,1.23,23.1,37.58,39.33,14.62,0.33,1.18,0.27,0.79,0.01,0.022,2.16,0.94,0.11,1.5,0.98,0.04,1629,0.07,0.07,351.87,6.36,FALSE
2593,1,59,55,5/21/16,SCRHeat,M1,3.1074,2.8324,4.9231,11.94,8.831,8.7,0.66,1.19,1.07,22.62,40.68,36.7,14.7,0.33,1.18,0.22,0.72,0.012,0.017,2.04,0.87,0.09,1.5,0.89,0.04,1572,0.05,0.06,316.24,6.44,FALSE
2594,1,44,62,7/10/16,Lut2,M1,3.3087,2.7108,4.8335,11.921,8.606,7.8,0.64,1.12,1.47,19.89,34.7,45.41,14.64,0.34,1.15,0.36,0.82,0.016,0.03,2.12,1,0.1,0.9,1,0.06,2098,0.1,0.11,438.75,6.68,TRUE
2594,1,51,62,7/10/16,Lut2,M1,3.0129,2.72,4.8059,11.604,8.584,7.4,0.6,1.02,1.31,20.56,34.91,44.53,14.68,0.34,1.05,0.31,0.74,0.015,0.025,1.94,0.9,0.09,1.2,0.9,0.05,1910,0.09,0.11,382.81,6.95,TRUE
2594,1,58,62,7/10/16,Lut2,M1,3.2954,2.6663,4.745,11.77,8.464,7.7,0.71,1.23,1.28,21.94,38.33,39.73,14.62,0.31,1.25,0.31,0.74,0.013,0.018,2.21,0.88,0.08,1.5,0.9,0.04,1742,0.08,0.09,240.6,6.86,TRUE
2594,1,59,62,7/10/16,Lut2,M1,3.3854,2.6436,4.7114,11.803,8.405,11.4,0.67,1.23,1.4,20.24,37.36,42.4,14.75,0.33,1.25,0.32,0.81,0.017,0.028,2.18,1,0.09,1.9,0.99,0.06,2030,0.08,0.11,358.85,6.94,TRUE
2594,1,60,62,7/10/16,Lut2,M1,3.0089,2.6217,4.6666,11.354,8.33,9.5,0.68,1.17,1.08,23.13,39.86,37.01,14.55,0.3,1.19,0.28,0.65,0.006,0.006,2.08,0.76,0.05,1.5,0.78,0.01,1857,0.09,0.11,179.38,7.06,TRUE
2594,1,61,62,7/10/16,Lut2,M1,3.2304,2.6794,4.7621,11.736,8.496,9.3,0.67,1.14,1.36,21.21,35.89,42.9,14.67,0.33,1.16,0.33,0.75,0.015,0.025,2.12,0.91,0.09,1.2,0.91,0.06,1901,0.1,0.11,329.36,7,TRUE
2594,1,62,62,7/10/16,Lut2,M1,3.4153,2.5971,4.7847,11.858,8.43,8.4,0.68,1.16,1.52,20.23,34.63,45.14,14.74,0.34,1.19,0.36,0.82,0.017,0.031,2.2,1.01,0.1,1.2,1.01,0.07,1929,0.09,0.11,346.43,6.86,TRUE
2594,1,63,62,7/10/16,Lut2,M1,3.4766,2.7706,4.761,12.081,8.598,9.6,0.73,1.31,1.34,21.6,38.72,39.69,14.67,0.31,1.33,0.33,0.78,0.013,0.02,2.33,0.94,0.08,1.5,0.94,0.05,1913,0.1,0.12,256.78,6.94,TRUE
2594,1,64,62,7/10/16,Lut2,M1,3.0801,2.6772,4.796,11.616,8.527,9.8,0.67,1.14,1.23,22.21,37.45,40.34,14.55,0.31,1.16,0.31,0.65,0.014,0.021,2.1,0.8,0.07,1.2,0.8,0.04,1931,0.08,0.11,294.93,6.78,TRUE
2594,1,65,62,7/10/16,Lut2,M1,3.3742,2.626,4.7442,11.806,8.42,11.1,0.7,1.16,1.47,21.09,34.82,44.09,14.59,0.32,1.19,0.38,0.75,0.013,0.039,2.24,0.93,0.1,1.1,0.93,0.06,1966,0.11,0.15,367.13,6.7,TRUE
2595,1,67,84,6/18/16,TimeBred,M1,2.757,2.7482,4.7341,11.306,8.54,9.6,0.46,0.95,1.19,17.74,36.4,45.86,15.01,0.38,0.95,0.26,0.73,0.031,0.035,1.66,0.95,0.09,1.6,0.87,0.11,2613,0.14,0.16,436.1,6.77,TRUE
2595,1,81,84,6/18/16,TimeBred,M1,2.2988,3.1233,4.5361,11.045,8.743,11.3,0.4,0.81,0.95,18.66,37.45,43.89,15.07,0.39,0.81,0.14,0.58,0.043,0.032,1.34,0.82,0.1,1.4,0.72,0.13,2457,0.1,0.12,490.69,7.44,TRUE
2595,1,88,84,6/18/16,TimeBred,M1,1.894,3.02,4.6343,10.622,8.725,10,0.33,0.63,0.89,17.87,34.19,47.93,15.08,0.39,0.65,0.13,0.49,0.042,0.032,1.08,0.71,0.08,1.1,0.6,0.12,2469,0.1,0.1,479.24,7.23,TRUE
2596,1,41,60,5/2/16,Lut2,M1,4.3379,2.758,4.8983,13.048,8.708,12.8,0.91,1.41,2.04,20.88,32.4,46.73,14.47,0.29,1.42,0.52,0.91,0.02,0.055,2.85,1.17,0.17,1.4,1.19,0.1,1457,0.03,0.08,350.98,6.36,FALSE
2596,1,55,60,5/2/16,Lut2,M1,3.5337,2.9048,4.8925,12.395,8.864,11.5,0.79,1.41,1.21,23.18,41.38,35.44,14.5,0.28,1.39,0.28,0.71,0.013,0.014,2.41,0.88,0.1,2.3,0.92,0.03,1199,0.01,0.02,231.77,6.45,FALSE
2597,1,40,58,4/17/16,NoneListed,M1,3.8015,3.0314,4.94485,12.8455,9.0525,7.35,0.84,1.255,1.77,21.78,32.47,45.745,14.415,0.28,1.28,0.47,0.72,0.025,0.039,2.58,0.96,0.15,0.9,0.95,0.1,1735,0.09,0.145,500.86,6.2,TRUE
2597,1,47,58,4/17/16,NoneListed,M1,5.33115,2.89805,4.82955,14.1305,8.8005,11.2,1.265,1.87,2.15,23.93,35.375,40.695,14.235,0.26,1.83,0.54,0.94,0.039,0.069,3.58,1.31,0.2,0.1,1.28,0.15,1734,0.105,0.135,374.76,5.935,TRUE
2597,1,54,58,4/17/16,NoneListed,M1,3.4978,2.9281,4.8755,12.359,8.864,9.6,0.8,1.18,1.53,22.87,33.68,43.45,14.41,0.29,1.2,0.39,0.67,0.016,0.041,2.37,0.87,0.14,0.7,0.89,0.08,1475,0.09,0.11,381.29,6.54,TRUE
2598,1,91,101,5/20/16,SCRHeat,M1,2.8455,2.9426,4.9233,11.771,8.93,13.4,0.6,0.99,1.07,22.44,37.17,40.39,14.77,0.33,1,0.21,0.66,0.025,0.035,1.78,0.86,0.12,1.6,0.84,0.09,1797,0.12,0.11,298.41,6.36,TRUE
2598,1,99,101,5/20/16,SCRHeat,M1,3.6691,2.9335,5.0178,12.689,9.027,15.4,0.79,1.33,1.35,22.68,38.37,38.95,14.89,0.36,1.32,0.25,0.8,0.033,0.049,2.33,1.07,0.15,1.7,1.04,0.12,1666,0.09,0.07,360.75,6.27,TRUE
2598,1,106,101,5/20/16,SCRHeat,M1,3.0424,3.0106,5.009,12.151,9.114,15,0.62,1.05,1.18,21.7,36.94,41.36,14.9,0.36,1.06,0.26,0.7,0.022,0.041,1.94,0.9,0.12,1.6,0.88,0.09,1841,0.12,0.14,368.5,6.31,TRUE
2599,1,46,64,4/10/16,NoneListed,M1,4.4006,3.0112,4.8106,13.293,8.896,10.7,1,1.51,1.83,23.03,34.83,42.14,14.39,0.27,1.52,0.48,0.87,0.015,0.049,2.99,1.1,0.16,0.5,1.13,0.09,1470,0.12,0.2,453.46,6.26,TRUE
2599,1,53,64,4/10/16,NoneListed,M1,3.2944,3.01105,4.73885,12.104,8.8115,9.25,0.78,1.145,1.335,23.905,35.115,40.975,14.445,0.28,1.16,0.34,0.63,0.015,0.024,2.27,0.79,0.12,0.8,0.82,0.06,1420,0.09,0.155,401.735,6.81,TRUE
2599,1,60,64,4/10/16,NoneListed,M1,3.79455,2.9148,4.73175,12.499,8.7025,12.8,0.915,1.345,1.54,24.095,35.39,40.51,14.255,0.25,1.37,0.42,0.64,0.015,0.045,2.69,0.85,0.12,0.4,0.84,0.08,1650,0.14,0.205,385.105,6.56,TRUE
2599,1,67,64,4/10/16,NoneListed,M1,3.6739,3.147,4.7544,12.648,8.98,11.2,0.89,1.29,1.49,24.35,35.15,40.5,14.38,0.26,1.31,0.4,0.63,0.015,0.027,2.59,0.8,0.13,0.6,0.83,0.07,1399,0.1,0.15,316.5,6.57,TRUE
2600,1,34,51,6/4/16,SCRHeat,M1,3.8191,2.6279,5.0017,12.497,8.676,9.8,0.66,1.24,1.75,18.04,34.03,47.93,14.81,0.36,1.25,0.43,1.02,0.013,0.052,2.34,1.23,0.13,1.3,1.23,0.08,1970,0.09,0.11,570.96,5.98,TRUE
2600,1,41,51,6/4/16,SCRHeat,M1,3.2676,2.8254,4.8874,12.058,8.788,9.8,0.56,1.07,1.46,18.14,34.51,47.35,14.84,0.35,1.09,0.39,0.88,0.006,0.034,2.04,1.02,0.11,1.5,1.05,0.05,1864,0.09,0.12,492.13,6.34,TRUE
2600,1,48,51,6/4/16,SCRHeat,M1,3.0556,2.7498,4.8587,11.734,8.673,9.8,0.54,1.08,1.26,18.86,37.38,43.75,14.79,0.34,1.09,0.32,0.81,0.003,0.025,1.95,0.93,0.08,1.8,0.95,0.03,1759,0.07,0.1,382.76,6.42,TRUE
2601,1,62,79,6/18/16,TimeBred,M1,3.6284,2.7925,5.0622,12.562,8.935,9.6,0.71,1.32,1.39,20.66,38.76,40.58,14.65,0.33,1.31,0.33,0.91,0.01,0.032,2.33,1.09,0.09,1.1,1.09,0.06,2398,0.14,0.15,422.56,5.87,TRUE
2601,1,76,79,6/18/16,TimeBred,M1,3.4898,2.7652,5.0435,12.375,8.885,14.9,0.67,1.24,1.33,20.63,38.33,41.04,14.74,0.35,1.23,0.29,0.89,0.013,0.043,2.19,1.08,0.11,1.2,1.08,0.07,2258,0.13,0.15,483.75,6.18,TRUE
2601,1,83,79,6/18/16,TimeBred,M1,2.7459,2.8212,5.0528,11.692,8.951,10.8,0.61,0.97,1.07,22.98,36.76,40.26,14.58,0.33,0.99,0.23,0.64,0.012,0.023,1.79,0.79,0.08,1.2,0.79,0.05,2288,0.13,0.13,369.99,6.13,TRUE
2602,1,44,61,10/29/16,Lut2,M1,4.772,2.7,4.686,13.255,8.469,7.4,0.86,1.54,2.2,18.76,33.43,47.81,14.71,0.32,1.47,0.62,1.13,0.031,0.061,2.96,1.43,0.18,0.9,1.4,0.14,2500,0.18,0.26,647.99,6.67,FALSE
2602,1,58,61,10/29/16,Lut2,M1,3.2531,2.7797,4.5707,11.677,8.412,9.4,0.67,1.22,1.25,21.48,38.79,39.73,14.5,0.28,1.16,0.37,0.65,0.013,0.024,2.17,0.84,0.07,1.3,0.83,0.05,1950,0.13,0.16,278.14,7.1,FALSE
2603,1,47,57,6/25/16,Lut2,M1,3.3955,2.6489,4.9155,12.026,8.624,9.2,0.63,1.18,1.39,19.74,36.88,43.38,14.74,0.34,1.18,0.33,0.89,0.009,0.038,2.14,1.06,0.1,1.5,1.06,0.06,2029,0.12,0.14,441.36,6.27,TRUE
2603,1,54,57,6/25/16,Lut2,M1,1.8662,2.7127,4.8275,10.461,8.587,11,0.4,0.67,0.7,22.68,37.71,39.61,14.67,0.34,0.7,0.14,0.47,0.005,0.022,1.21,0.56,0.05,0.8,0.56,0.03,1928,0.1,0.09,327.13,6.75,TRUE
2603,1,61,57,6/25/16,Lut2,M1,2.9568,2.8961,4.9532,11.885,8.932,11.4,0.61,0.98,1.31,21.1,33.8,45.1,14.71,0.34,1.01,0.32,0.7,0.012,0.04,1.91,0.87,0.09,1.3,0.84,0.08,2085,0.12,0.13,430.35,6.31,TRUE
2604,1,67,84,6/18/16,TimeBred,M1,3.1127,2.6051,4.8665,11.645,8.524,12.4,0.61,1.11,1.2,20.74,38.04,41.22,14.8,0.34,1.12,0.27,0.79,0.009,0.031,1.98,0.93,0.09,1.6,0.93,0.06,1976,0.11,0.12,330.86,6.48,TRUE
2604,1,81,84,6/18/16,TimeBred,M1,2.7891,2.6803,4.8306,11.363,8.566,10.9,0.54,0.96,1.1,20.7,37.04,42.26,14.79,0.35,0.98,0.24,0.72,0.01,0.028,1.75,0.85,0.09,1.8,0.85,0.06,2110,0.12,0.14,365.17,6.66,TRUE
2604,1,88,84,6/18/16,TimeBred,M1,2.9554,2.66,4.8547,11.531,8.568,12.8,0.6,1,1.29,20.67,34.6,44.73,14.78,0.35,1.02,0.29,0.72,0.015,0.042,1.87,0.9,0.1,1.5,0.87,0.09,2241,0.12,0.14,423.65,6.34,TRUE
2605,1,40,58,6/5/16,Lut2,M1,4.1432,2.9042,4.9307,13.049,8.91,6.6,0.9,1.53,1.57,22.6,38.24,39.16,14.48,0.29,1.53,0.43,0.85,0.011,0.028,2.83,1.04,0.11,1.2,1.08,0.04,1199,0.06,0.07,283.03,6.11,FALSE
2605,1,47,58,6/5/16,Lut2,M1,3.9591,2.9851,5.0031,13.042,9.088,7.9,0.8,1.48,1.51,21.19,38.98,39.83,14.66,0.31,1.47,0.4,0.87,0.011,0.028,2.66,1.05,0.11,1.3,1.08,0.04,1320,0.06,0.08,322.44,6.01,FALSE
2605,1,54,58,6/5/16,Lut2,M1,4.1564,2.8456,4.9107,12.999,8.841,8,0.85,1.58,1.58,21.14,39.39,39.47,14.62,0.29,1.58,0.44,0.86,0.013,0.034,2.84,1.05,0.1,1.4,1.07,0.05,1267,0.08,0.11,277.59,6.22,FALSE
2606,1,42,59,6/11/16,Lut2,M1,3.8499,2.768,5.0812,12.779,8.93,8.4,0.83,1.44,1.4,22.6,39.3,38.1,14.47,0.3,1.44,0.38,0.82,0.008,0.031,2.63,1,0.09,0.6,1.01,0.04,1919,0.11,0.1,309.05,6.09,TRUE
2606,1,49,59,6/11/16,Lut2,M1,3.8644,2.8274,4.9198,12.694,8.828,9.8,0.77,1.45,1.43,20.99,39.82,39.18,14.6,0.31,1.45,0.39,0.89,0.011,0.03,2.58,1.06,0.08,0.8,1.07,0.05,2171,0.16,0.18,350.94,5.94,TRUE
2606,1,63,59,6/11/16,Lut2,M1,3.3306,2.8049,5.1037,12.317,8.989,10.2,0.71,1.25,1.17,22.81,39.9,37.29,14.53,0.31,1.25,0.29,0.76,0.011,0.02,2.24,0.91,0.07,0.8,0.92,0.04,2009,0.14,0.13,322.28,6.06,TRUE
2609,1,66,84,10/22/16,TimeBred,M1,2.7829,2.8982,4.7792,11.566,8.781,6.7,0.6,1.03,1.01,22.68,39,38.32,14.54,0.29,0.96,0.3,0.62,0.004,0.006,1.84,0.73,0.08,1.4,0.77,0.02,1725,0.1,0.12,249.02,6.65,TRUE
